,match_id,team_name,player,kills,deaths,assists,kda_ratio
7739,4ee28c7066b9abec,TL,IWDominate,1,4,8,2.25
7740,4ee28c7066b9abec,TL,Quas,0,5,6,1.2
7741,4ee3b5d0ee2ba742,LZ,IgNar,0,2,9,4.5
7742,4ee3b5d0ee2ba742,LZ,Lilac,2,1,6,8
7743,4ee3b5d0ee2ba742,LZ,Roar,2,0,5,7
7744,4ee3b5d0ee2ba742,SSB,Catch,0,2,3,1.5
7745,4ee3b5d0ee2ba742,SSB,SaSin,0,2,3,1.5
7746,4ee3b5d0ee2ba742,SSB,Secret,0,2,4,2
7747,4ee3b5d0ee2ba742,SSB,Soul,1,1,1,2
7748,4ee943c3b28c3680,T8,CaliTrlolz8,2,4,8,2.5
7749,4ee943c3b28c3680,T8,Dodo8,0,4,12,3
7750,4ee943c3b28c3680,T8,Porpoise8,2,1,10,12
7751,4ee943c3b28c3680,TIP,Apollo,8,2,8,8
7752,4ee943c3b28c3680,TIP,Impact,3,1,12,15
7753,4ee943c3b28c3680,TIP,Rush,2,7,11,1.8571428571
7754,4ee943c3b28c3680,TIP,XiaoWeiXiao,5,1,6,11
7755,4ef8fe69db5b6c27,SKT,Blank,0,3,14,4.6666666667
7756,4ef8fe69db5b6c27,SKT,Duke,4,2,3,3.5
7757,4ef8fe69db5b6c27,kt,Ssumday,0,4,6,1.5
7758,4f4c24438f4ae209,IM,Frozen,6,0,2,8
7759,4f4c24438f4ae209,IM,Lil4c,3,1,4,7
7760,4f4c24438f4ae209,IM,TusiN,0,1,9,9
7761,4f4c24438f4ae209,IM,Wisdom,3,0,10,13
7762,4f4c24438f4ae209,JAG,Chaser,0,2,2,1
7763,4f4c24438f4ae209,JAG,TrAce,0,3,1,0.3333333333
7764,4f55e3fd66e4513f,REN,AlexIch,4,4,8,3
7765,4f55e3fd66e4513f,REN,Crumbz,3,7,7,1.4285714286
7766,4f55e3fd66e4513f,REN,Flaresz,5,5,6,2.2
7767,4f55e3fd66e4513f,REN,Freeze,5,3,10,5
7768,4f55e3fd66e4513f,REN,Hakuho,1,9,11,1.3333333333
7769,4f55e3fd66e4513f,TSM,Bjergsen,5,2,19,12
7770,4f55e3fd66e4513f,TSM,Doublelift,13,4,10,5.75
7771,4f55e3fd66e4513f,TSM,Hauntzer,8,5,12,4
7772,4f55e3fd66e4513f,TSM,Svenskeren,2,5,17,3.8
7773,4f57c9a0b87fd418,AFs,LirA,4,2,3,3.5
7774,4f57c9a0b87fd418,AFs,Mickey,5,4,6,2.75
7775,4f57c9a0b87fd418,AFs,Sangyoon,5,1,7,12
7776,4f57c9a0b87fd418,AFs,SnowFlower,0,3,13,4.3333333333
7777,4f57c9a0b87fd418,AFs,ikssu,2,0,7,9
7778,4f57c9a0b87fd418,LZ,Chaser,1,3,4,1.6666666667
7779,4f57c9a0b87fd418,LZ,Coco,1,3,4,1.6666666667
7780,4f57c9a0b87fd418,LZ,Expession,4,3,3,2.3333333333
7781,4f57c9a0b87fd418,LZ,Fury,4,2,5,4.5
7782,4f771f91724f5114,CLG,Darshan,6,0,1,7
7783,4f771f91724f5114,CLG,Huhi,3,0,3,6
7784,4f771f91724f5114,CLG,Stixxay,0,2,3,1.5
7785,4f771f91724f5114,CLG,Xmithie,2,0,6,8
7786,4f771f91724f5114,FOX,Froggen,1,3,3,1.3333333333
7787,4f771f91724f5114,FOX,Hard,0,2,3,1.5
7788,4f8fd53c40119c58,FNC,Rekkles,1,2,3,2
7789,4f8fd53c40119c58,FNC,sOAZ,0,2,2,1
7790,4f8fd53c40119c58,GIA,Flaxxish,1,3,8,3
7791,4f8fd53c40119c58,GIA,Memento,6,0,3,9
7792,4f8fd53c40119c58,GIA,NighT,1,0,6,7
7793,4fc001a2dece10bf,CLG,Darshan,1,2,2,1.5
7794,4fc001a2dece10bf,CLG,Huhi,1,3,3,1.3333333333
7795,4fc001a2dece10bf,CLG,Xmithie,3,3,1,1.3333333333
7796,4fc001a2dece10bf,FW,Karsa,2,2,7,4.5
7797,4fc001a2dece10bf,FW,MMD,5,0,6,11
7798,4fc001a2dece10bf,FW,Maple,6,1,2,8
7799,4fc001a2dece10bf,FW,NL,0,1,5,5
7800,4fc001a2dece10bf,FW,SwordArt,1,1,10,11
7801,4fcb1cfe00c57094,FW,Karsa,3,4,7,2.5
7802,4fcb1cfe00c57094,FW,Maple,8,3,4,4
7803,4fcb1cfe00c57094,FW,NL,1,3,7,2.6666666667
7804,4fcb1cfe00c57094,FW,Steak,1,2,7,4
7805,4fcb1cfe00c57094,OG,Amazing,1,3,12,4.3333333333
7806,4fcb1cfe00c57094,OG,Soaz,3,2,6,4.5
7807,4fe9eeeb9c6847af,JAG,Chei,0,0,7,7
7808,4fe9eeeb9c6847af,JAG,Kuzan,1,1,5,6
7809,4fe9eeeb9c6847af,JAG,TrAce,1,0,5,6
7810,4fe9eeeb9c6847af,JAG,Winged,2,1,2,4
7811,4fe9eeeb9c6847af,SKT,Duke,0,1,1,1
7812,4feeca4fcad6d9aa,LZ,Crash,2,3,4,2
7813,4feeca4fcad6d9aa,LZ,Expession,4,1,2,6
7814,4feeca4fcad6d9aa,LZ,Fly,4,3,6,3.3333333333
7815,4feeca4fcad6d9aa,ROX,Key,0,2,10,5
7816,4feeca4fcad6d9aa,ROX,Lindarang,2,2,5,3.5
7817,4feeca4fcad6d9aa,ROX,Mickey,8,4,3,2.75
7818,4feeca4fcad6d9aa,ROX,Sangyoon,1,2,7,4
7819,4feeca4fcad6d9aa,ROX,Seonghwan,2,2,6,4
7820,4ff0523ee48eb766,SSG,Ambition,0,6,3,0.5
7821,4ff0523ee48eb766,SSG,CuVee,0,2,3,1.5
7822,4ff0523ee48eb766,kt,Arrow,10,0,8,18
7823,4ff0523ee48eb766,kt,Fly,5,1,8,13
7824,4ff0523ee48eb766,kt,Score,3,1,10,13
7825,4ff0523ee48eb766,kt,Ssumday,2,2,11,6.5
7826,4ff786778f478000,GV,Altec,8,3,4,4
7827,4ff786778f478000,GV,Bunny FuFuu,1,7,10,1.5714285714
7828,4ff786778f478000,GV,Hauntzer,7,3,6,4.3333333333
7829,4ff786778f478000,GV,Keane,0,9,11,1.2222222222
7830,4ff786778f478000,GV,Move,3,4,6,2.25
7831,4ff786778f478000,TSM,Bjergsen,10,4,9,4.75
7832,4ff786778f478000,TSM,Dyrus,2,1,11,13
7833,4ff786778f478000,TSM,Lustboy,6,6,10,2.6666666667
7834,4ff786778f478000,TSM,Santorin,3,1,15,18
7835,4ff786778f478000,TSM,WildTurtle,5,7,9,2
7836,4ffbd2ca32949315,JAG,Kuzan,5,4,4,2.25
7837,4ffbd2ca32949315,JAG,Teddy,1,4,8,2.25
7838,4ffbd2ca32949315,JAG,UmTi,6,4,6,3
7839,4ffbd2ca32949315,JAG,ikssu,3,5,6,1.8
7840,4ffbd2ca32949315,MVP,ADD,0,3,14,4.6666666667
7841,4ffbd2ca32949315,MVP,Beyond,10,5,6,3.2
7842,4ffbd2ca32949315,MVP,Ian,4,5,11,3
7843,4ffbd2ca32949315,MVP,MaHa,9,1,9,18
7844,5.21E+15,C9,Contractz,8,2,10,9
7845,5.21E+15,C9,Impact,3,2,10,6.5
7846,5.21E+15,C9,Jensen,6,1,9,15
7847,5.21E+15,C9,Smoothie,0,2,16,8
7848,5.21E+15,C9,Sneaky,7,3,9,5.3333333333
7849,5.21E+15,TSM,Bjergsen,2,7,4,0.8571428571
7850,5.21E+15,TSM,Hauntzer,4,4,4,2
7851,5.21E+15,TSM,Svenskeren,1,5,5,1.2
7852,5.21E+15,TSM,WildTurtle,2,4,5,1.75
7853,5.61E+15,CLG,Doublelift,8,1,8,16
7854,5.61E+15,CLG,Pobelter,4,2,9,6.5
7855,5.61E+15,CLG,Xmithie,2,3,13,5
7856,5.61E+15,CLG,ZionSpartan,3,4,7,2.5
7857,5.61E+15,CLG,aphromoo,0,4,12,3
7858,5.61E+15,TIP,Apollo,4,3,6,3.3333333333
7859,5.61E+15,TIP,Impact,2,4,9,2.75
7860,5.61E+15,TIP,Rush,3,5,8,2.2
7861,50040f4777aad88f,MSE,Empt2,0,2,3,1.5
7862,50040f4777aad88f,MSE,LOFS,2,2,1,1.5
7863,50040f4777aad88f,ahq,Mountain,1,0,9,10
7864,50040f4777aad88f,ahq,Ziv,3,1,4,7
7865,50040f4777aad88f,ahq,westdoor,1,1,3,4
7866,5035d99beac72a52,HKE,MapleSnow,0,1,12,12
7867,5035d99beac72a52,HKE,Olleh,2,0,14,16
7868,5035d99beac72a52,HKE,Raison,5,0,9,14
7869,5035d99beac72a52,HKE,WIND,5,1,7,12
7870,5035d99beac72a52,MSE,M1ssion,1,5,2,0.6
7871,5035d99beac72a52,MSE,Ninuo,0,2,2,1
7872,5038e7cca2923a98,LZ,Apple,1,0,8,9
7873,5038e7cca2923a98,LZ,Frozen,9,3,4,4.3333333333
7874,5038e7cca2923a98,LZ,Roar,3,1,7,10
7875,5038e7cca2923a98,LZ,TusiN,1,1,8,9
7876,5038e7cca2923a98,SSB,Catch,1,4,2,0.75
7877,5038e7cca2923a98,SSB,Nuclear,1,1,2,3
7878,5038e7cca2923a98,SSB,SaSin,1,3,3,1.3333333333
7879,5038e7cca2923a98,SSB,Soul,2,5,1,0.6
7880,5054af0406ea6630,CJE,Ambition,0,6,3,0.5
7881,5054af0406ea6630,CJE,Coco,1,4,3,1
7882,5054af0406ea6630,CJE,Shy,2,6,3,0.8333333333
7883,5054af0406ea6630,kt,Arrow,6,1,19,25
7884,5054af0406ea6630,kt,Nagne,13,0,7,20
7885,5054af0406ea6630,kt,Score,1,1,22,23
7886,5054af0406ea6630,kt,Ssumday,10,1,13,23
7887,505b18fd44fed131,C9,Balls,1,0,9,10
7888,505b18fd44fed131,C9,Hai,6,1,3,9
7889,505b18fd44fed131,C9,Sneaky,2,0,7,9
7890,505b18fd44fed131,GV,Altec,1,3,2,1
7891,505b18fd44fed131,GV,Hauntzer,1,3,2,1
7892,505b18fd44fed131,GV,Move,0,4,3,0.75
7893,50659f8debca509d,HKE,Dinter,5,1,11,16
7894,50659f8debca509d,HKE,Olleh,0,3,19,6.3333333333
7895,50659f8debca509d,HKE,Raison,6,2,8,7
7896,50659f8debca509d,HKE,Stanley,5,1,9,14
7897,50659f8debca509d,HKE,Toyz,6,2,6,6
7898,50659f8debca509d,Mac,BoBo,1,5,1,0.4
7899,50659f8debca509d,Mac,Fiesta,1,1,7,8
7900,50659f8debca509d,Mac,Republic,2,6,4,1
7901,5070194f55068f97,SKT,Bang,4,0,4,8
7902,5070194f55068f97,SKT,Blank,5,0,6,11
7903,5070194f55068f97,SKT,Duke,3,0,7,10
7904,5070194f55068f97,SKT,Faker,5,0,7,12
7905,5070194f55068f97,SKT,Wolf,1,0,8,9
7906,5084abb61e80c4dd,MSE,Empt2,3,2,15,9
7907,5084abb61e80c4dd,MSE,LOFS,2,1,11,13
7908,5084abb61e80c4dd,MSE,Stitch,8,1,7,15
7909,5084abb61e80c4dd,TPA,Chawy,3,2,5,4
7910,5084abb61e80c4dd,TPA,Lupin,2,1,4,6
7911,5084abb61e80c4dd,TPA,Morning,3,4,1,1
7912,5084abb61e80c4dd,TPA,Pony,1,7,4,0.7142857143
7913,5084abb61e80c4dd,TPA,Yue,0,4,6,1.5
7914,50a5db33e2b71df8,FOX,Akaadian,4,7,2,0.8571428571
7915,50a5db33e2b71df8,FOX,Froggen,2,1,5,7
7916,50a5db33e2b71df8,FOX,Keith,2,2,3,2.5
7917,50a5db33e2b71df8,FOX,Looper,0,6,2,0.3333333333
7918,50a5db33e2b71df8,IMT,Cody Sun,3,0,9,12
7919,50a5db33e2b71df8,IMT,Dardoch,7,2,10,8.5
7920,50a5db33e2b71df8,IMT,Flame,5,3,4,3
7921,50a5db33e2b71df8,IMT,Olleh,0,1,13,13
7922,50a5db33e2b71df8,IMT,Pobelter,5,3,9,4.6666666667
7923,50ad455b65d0dc4a,DIG,Azingy,0,7,2,0.2857142857
7924,50ad455b65d0dc4a,DIG,Gamsu,0,4,2,0.5
7925,50ad455b65d0dc4a,TSM,Bjergsen,7,1,8,15
7926,50ad455b65d0dc4a,TSM,Dyrus,4,1,6,10
7927,50ad455b65d0dc4a,TSM,Lustboy,0,1,18,18
7928,50ad455b65d0dc4a,TSM,Santorin,4,1,10,14
7929,50ad455b65d0dc4a,TSM,WildTurtle,5,2,9,7
7930,50b879fc644f4589,ANC,Mickey,12,6,5,2.8333333333
7931,50b879fc644f4589,ANC,Sangyoon,4,4,15,4.75
7932,50b879fc644f4589,ANC,SnowFlower,1,2,20,10.5
7933,50b879fc644f4589,ANC,cvMax,3,4,14,4.25
7934,50b879fc644f4589,ANC,lira,5,2,8,6.5
7935,50b879fc644f4589,Longzhu,Apple,3,6,7,1.6666666667
7936,50b879fc644f4589,Longzhu,Frozen,4,3,9,4.3333333333
7937,50b879fc644f4589,Longzhu,IgNar,2,5,10,2.4
7938,50b879fc644f4589,Longzhu,TusiN,3,2,6,4.5
7939,50f436f687232042,JAG,Kuzan,0,3,10,3.3333333333
7940,50f436f687232042,JAG,SoHwan,2,2,6,4
7941,50f436f687232042,JAG,UmTi,6,2,6,6
7942,50f436f687232042,KDM,Edge,5,2,1,3
7943,50f436f687232042,KDM,GuGer,0,2,7,3.5
7944,50f436f687232042,KDM,Punch,1,4,4,1.25
7945,50f436f687232042,KDM,Roach,2,3,3,1.6666666667
7946,50f436f687232042,KDM,SSol,2,2,5,3.5
7947,50f92d1517d5a074,FW,Karsa,5,2,9,7
7948,50f92d1517d5a074,FW,MMD,2,6,7,1.5
7949,50f92d1517d5a074,FW,Maple,7,1,9,16
7950,50f92d1517d5a074,FW,NL,8,1,7,15
7951,50f92d1517d5a074,FW,SwordArT,0,2,12,6
7952,50f92d1517d5a074,HKE,Dinter,1,5,7,1.6
7953,50f92d1517d5a074,HKE,Gear,2,2,8,5
7954,50f92d1517d5a074,HKE,MapleSnow,3,4,5,2
7955,50f92d1517d5a074,HKE,Olleh,2,5,7,1.8
7956,50f9d2ed618ae11b,CLG,Darshan,4,2,4,4
7957,50f9d2ed618ae11b,CLG,Huhi,2,0,6,8
7958,50f9d2ed618ae11b,CLG,Stixxay,2,1,8,10
7959,50f9d2ed618ae11b,CLG,Xmithie,1,1,6,7
7960,50f9d2ed618ae11b,FW,Karsa,2,2,2,2
7961,50f9d2ed618ae11b,FW,MMD,1,2,3,2
7962,51037d0a1268a5ee,TM,Benny,7,2,6,6.5
7963,51037d0a1268a5ee,TM,K,2,1,10,12
7964,51037d0a1268a5ee,TM,Rain,1,0,12,13
7965,51037d0a1268a5ee,TM,Rins,2,0,8,10
7966,51037d0a1268a5ee,XG,Nexus,2,1,2,4
7967,51037d0a1268a5ee,XG,Pony,2,4,2,1
7968,5141668c9ff2ee4a,C9,Contractz,1,1,9,10
7969,5141668c9ff2ee4a,C9,Impact,1,0,6,7
7970,5141668c9ff2ee4a,FOX,Akaadian,3,3,1,1.3333333333
7971,5141668c9ff2ee4a,FOX,Gate,1,3,3,1.3333333333
7972,5141668c9ff2ee4a,FOX,Looper,0,4,3,0.75
7973,5195ee8326466f7a,MVP,ADD,1,3,1,0.6666666667
7974,5195ee8326466f7a,MVP,Beyond,0,3,3,1
7975,5195ee8326466f7a,MVP,Ian,3,3,2,1.6666666667
7976,5195ee8326466f7a,MVP,MaHa,1,1,2,3
7977,5195ee8326466f7a,SSG,Ambition,2,1,6,8
7978,5195ee8326466f7a,SSG,Crown,9,1,2,11
7979,5195ee8326466f7a,SSG,CuVee,0,0,5,5
7980,5195ee8326466f7a,SSG,Ruler,1,2,5,3
7981,519959de8599138d,G2,Expect,4,4,10,3.5
7982,519959de8599138d,G2,Trick,3,0,12,15
7983,519959de8599138d,G2,Zven,3,2,13,8
7984,519959de8599138d,UOL,Exileh,5,3,3,2.6666666667
7985,519959de8599138d,UOL,Move,1,5,4,1
7986,519959de8599138d,UOL,Veritas,2,4,2,1
7987,519959de8599138d,UOL,Vizicsacsi,3,3,6,3
7988,51b2e53529696c0b,ANC,Mickey,4,3,13,5.6666666667
7989,51b2e53529696c0b,ANC,Sangyoon,9,0,7,16
7990,51b2e53529696c0b,ANC,ikssu,3,1,10,13
7991,51b2e53529696c0b,ANC,lira,3,1,11,14
7992,51b2e53529696c0b,SSB,Catch,2,4,4,1.5
7993,51b2e53529696c0b,SSB,Nuclear,4,1,3,7
7994,51b2e53529696c0b,SSB,Soul,0,3,4,1.3333333333
7995,51d294d39b3cd94a,FNC,Spirit,0,2,1,0.5
7996,51d294d39b3cd94a,SPY,Kobbe,0,0,5,5
7997,51d294d39b3cd94a,SPY,Sencux,4,0,2,6
7998,51d294d39b3cd94a,SPY,Trashy,3,0,2,5
7999,51d294d39b3cd94a,SPY,Wunder,0,1,2,2
8000,51dfa6a539c42ee4,CJE,Ambition,1,3,19,6.6666666667
8001,51dfa6a539c42ee4,CJE,Coco,10,5,13,4.6
8002,51dfa6a539c42ee4,CJE,Shy,3,3,14,5.6666666667
8003,51dfa6a539c42ee4,KOO,GorillA,2,6,14,2.6666666667
8004,51dfa6a539c42ee4,KOO,Hojin,0,4,11,2.75
8005,51dfa6a539c42ee4,KOO,Kuro,5,6,9,2.3333333333
8006,51dfa6a539c42ee4,KOO,PraY,5,5,10,3
8007,51dfa6a539c42ee4,KOO,Smeb,5,5,6,2.2
8008,51e2c51b72159420,KDM,Edge,0,2,2,1
8009,51e2c51b72159420,MVP,ADD,1,2,4,2.5
8010,51e2c51b72159420,MVP,Beyond,2,0,2,4
8011,51e2c51b72159420,MVP,Max,0,0,3,3
8012,51ed788a1cd0b47c,CJE,Ambition,4,1,9,13
8013,51ed788a1cd0b47c,CJE,Coco,8,2,14,11
8014,51ed788a1cd0b47c,CJE,Shy,1,0,10,11
8015,51ed788a1cd0b47c,CJE,Space,8,1,5,13
8016,51ed788a1cd0b47c,kt,Fixer,1,5,4,1
8017,51ed788a1cd0b47c,kt,Nagne,2,4,3,1.25
8018,51ed788a1cd0b47c,kt,Score,0,6,4,0.6666666667
8019,51ed788a1cd0b47c,kt,Ssumday,0,6,1,0.1666666667
8020,51ef60edcad08a1f,CNB,LEP,2,2,9,5.5
8021,51ef60edcad08a1f,CNB,Minerva,1,5,13,2.8
8022,51ef60edcad08a1f,CNB,Wos,3,3,15,6
8023,51ef60edcad08a1f,CNB,tinowns,8,0,9,17
8024,51ef60edcad08a1f,OPK,Professor,0,3,14,4.6666666667
8025,51ef60edcad08a1f,OPK,SkyBart,2,4,8,2.5
8026,51ef60edcad08a1f,OPK,Turtle,1,4,8,2.25
8027,51f4a17a43c1435d,AFs,LirA,2,1,8,10
8028,51f4a17a43c1435d,AFs,ikssu,3,1,4,7
8029,51f4a17a43c1435d,JAG,Pilot,0,2,2,1
8030,51f4a17a43c1435d,JAG,TrAce,0,1,1,1
8031,51f4a17a43c1435d,JAG,Winged,1,4,3,1
8032,5204b1653ece9144,LZ,Crash,1,1,8,9
8033,5204b1653ece9144,LZ,Expession,4,1,10,14
8034,5204b1653ece9144,SKT,Faker,3,2,2,2.5
8035,5204b1653ece9144,SKT,Huni,0,5,1,0.2
8036,5204b1653ece9144,SKT,Peanut,2,5,4,1.2
8037,521dac7f3b77d6d1,BGG,Rakin VPP,1,3,2,1
8038,521dac7f3b77d6d1,BGG,Ranger,3,6,1,0.6666666667
8039,521dac7f3b77d6d1,BGG,RedBert VPP,2,5,6,1.6
8040,521dac7f3b77d6d1,BGG,Tierwulf VPP,0,4,5,1.25
8041,521dac7f3b77d6d1,PNG,Kami,5,1,11,16
8042,521dac7f3b77d6d1,PNG,Mylon,5,0,10,15
8043,521dac7f3b77d6d1,PNG,SirT,6,3,10,5.3333333333
8044,521dac7f3b77d6d1,PNG,TaeYeon,6,2,10,8
8045,52364c379e70a863,EL,Gilius,0,5,2,0.4
8046,52364c379e70a863,H2K,FORG1VEN,6,0,9,15
8047,52364c379e70a863,H2K,Jankos,6,0,13,19
8048,52364c379e70a863,H2K,Odoamne,5,1,9,14
8049,52364c379e70a863,H2K,Ryu,2,1,11,13
8050,524f488075882d0e,MSE,CorGi,1,4,11,3
8051,524f488075882d0e,MSE,M1ssion,9,2,4,6.5
8052,524f488075882d0e,MSE,Ninuo,2,3,9,3.6666666667
8053,524f488075882d0e,MSE,Wulala,3,3,9,4
8054,524f488075882d0e,ahq,AN,4,3,7,3.6666666667
8055,524f488075882d0e,ahq,Albis,1,4,9,2.5
8056,524f488075882d0e,ahq,Mountain,4,3,5,3
8057,524f488075882d0e,ahq,Westdoor,5,3,6,3.6666666667
8058,524f488075882d0e,ahq,Ziv,3,2,10,6.5
8059,5257e2ca7be65f2a,ESC,Bless,2,1,6,8
8060,5257e2ca7be65f2a,ESC,Crazy,0,0,4,4
8061,5257e2ca7be65f2a,ESC,Tempt,3,0,5,8
8062,5257e2ca7be65f2a,JAG,TrAce,1,3,1,0.6666666667
8063,5257e2ca7be65f2a,JAG,Winged,0,2,3,1.5
8064,525b0cebe7826c61,C9,Balls,3,4,1,1
8065,525b0cebe7826c61,C9,Incarnati0n,2,3,2,1.3333333333
8066,525b0cebe7826c61,C9,Meteos,0,3,4,1.3333333333
8067,525b0cebe7826c61,GV,Bunny FuFuu,0,1,13,13
8068,525b0cebe7826c61,GV,Hauntzer,5,3,5,3.3333333333
8069,525b0cebe7826c61,GV,Keane,2,1,10,12
8070,525b0cebe7826c61,GV,Move,1,1,12,13
8071,52636a876aa790a3,JAG,Kuzan,3,3,3,2
8072,52636a876aa790a3,JAG,TrAce,1,5,3,0.8
8073,52636a876aa790a3,JAG,Winged,2,2,4,3
8074,52636a876aa790a3,SKT,Blank,1,2,14,7.5
8075,52636a876aa790a3,SKT,Duke,3,1,11,14
8076,526656c79ac5b9d1,C9,Balls,1,3,4,1.6666666667
8077,526656c79ac5b9d1,C9,Meteos,1,1,5,6
8078,526656c79ac5b9d1,CLG,Aphromoo,2,0,11,13
8079,526656c79ac5b9d1,CLG,Doublelift,3,2,5,4
8080,526656c79ac5b9d1,CLG,Link,6,2,4,5
8081,526656c79ac5b9d1,CLG,Xmithie,2,1,7,9
8082,526656c79ac5b9d1,CLG,ZionSpartan,2,2,8,5
8083,526acf576153f2fa,GV,Hauntzer,2,0,4,6
8084,526acf576153f2fa,GV,Keane,3,1,2,5
8085,526acf576153f2fa,GV,Move,1,1,5,6
8086,526acf576153f2fa,TSM,Dyrus,0,2,2,1
8087,526acf576153f2fa,TSM,Santorin,0,0,2,2
8088,52804c309296e5ff,RNG,Looper,4,6,2,1
8089,52804c309296e5ff,RNG,Mlxg,0,6,6,1
8090,52804c309296e5ff,RNG,Xiaohu,2,4,3,1.25
8091,52804c309296e5ff,SKT,Bang,6,2,7,6.5
8092,52804c309296e5ff,SKT,Blank,4,1,10,14
8093,52804c309296e5ff,SKT,Duke,4,0,3,7
8094,52804c309296e5ff,SKT,Faker,6,3,4,3.3333333333
8095,52804c309296e5ff,SKT,Wolf,1,2,12,6.5
8096,5286a9ba2afef55b,KDM,Punch,4,4,3,1.75
8097,5286a9ba2afef55b,KDM,Roach,2,4,6,2
8098,5286a9ba2afef55b,KDM,SSol,3,3,6,3
8099,5286a9ba2afef55b,ROX,Key,1,3,16,5.6666666667
8100,5286a9ba2afef55b,ROX,Mickey,8,2,10,9
8101,5286a9ba2afef55b,ROX,Mightybear,6,1,9,15
8102,5286a9ba2afef55b,ROX,Shy,1,3,12,4.3333333333
8103,529a01b62c74bf87,KBM,LEP,0,0,1,1
8104,529a01b62c74bf87,KBM,dans,0,2,1,0.5
8105,529a01b62c74bf87,NWS,Ggoong,2,0,5,7
8106,529a01b62c74bf87,NWS,GorillA,0,0,10,10
8107,529a01b62c74bf87,NWS,Save,3,2,2,2.5
8108,529a01b62c74bf87,NWS,Watch,0,0,5,5
8109,52a09280d8303563,UOL,Exileh,2,4,4,1.5
8110,52a09280d8303563,UOL,Samux,4,3,11,5
8111,52a09280d8303563,UOL,Vizicsacsi,2,4,12,3.5
8112,52a09280d8303563,UOL,Xerxe,10,2,7,8.5
8113,52a09280d8303563,VIT,Cabochard,4,4,6,2.5
8114,52a09280d8303563,VIT,Djoko,7,5,7,2.8
8115,52a09280d8303563,VIT,Nukeduck,3,3,9,4
8116,52a23fbb10e59e1b,G2,Expect,8,2,5,6.5
8117,52a23fbb10e59e1b,G2,Perkz,7,3,6,4.3333333333
8118,52a23fbb10e59e1b,G2,Trick,3,2,7,5
8119,52a23fbb10e59e1b,G2,Zven,4,2,6,5
8120,52a23fbb10e59e1b,G2,mithy,0,0,13,13
8121,52a23fbb10e59e1b,UOL,Exileh,3,6,3,1
8122,52a23fbb10e59e1b,UOL,Samux,3,2,2,2.5
8123,52a23fbb10e59e1b,UOL,Vizicsacsi,1,8,3,0.5
8124,52a23fbb10e59e1b,UOL,Xerxe,2,3,3,1.6666666667
8125,52b8b95afd51a87c,LZ,Chaser,0,3,1,0.3333333333
8126,52b8b95afd51a87c,kt,Arrow,1,1,7,8
8127,52b8b95afd51a87c,kt,Fly,7,0,2,9
8128,52b8b95afd51a87c,kt,Hachani,0,0,9,9
8129,52b8b95afd51a87c,kt,Score,4,0,7,11
8130,52b8b95afd51a87c,kt,Ssumday,1,0,2,3
8131,52e4999a7dcc9bd9,NJE,Duke,6,0,4,10
8132,52e4999a7dcc9bd9,NJE,Ohq,7,4,9,4
8133,52e4999a7dcc9bd9,NJE,Peanut,1,2,13,7
8134,52e4999a7dcc9bd9,NJE,Pure,2,3,13,5
8135,52e4999a7dcc9bd9,kt,Nagne,7,3,3,3.3333333333
8136,52e4999a7dcc9bd9,kt,Score,2,2,10,6
8137,52e4999a7dcc9bd9,kt,Ssumday,1,3,7,2.6666666667
8138,52e4c612272d3bc7,G2,Kikis,3,4,6,2.25
8139,52e4c612272d3bc7,G2,Trick,1,3,12,4.3333333333
8140,52e4c612272d3bc7,GIA,Adryh,5,4,5,2.5
8141,52e4c612272d3bc7,GIA,Atom,3,3,2,1.6666666667
8142,52e4c612272d3bc7,GIA,k0u,3,2,4,3.5
8143,52e4c612272d3bc7,GIA,xPePii,1,4,6,1.75
8144,52f0ded7dfe17432,FNC,Amazingx,3,2,8,5.5
8145,52f0ded7dfe17432,FNC,Caps,6,3,7,4.3333333333
8146,52f0ded7dfe17432,FNC,Jesiz,2,4,11,3.25
8147,52f0ded7dfe17432,FNC,Rekkles,6,4,8,3.5
8148,52f0ded7dfe17432,FNC,sOAZ,3,5,10,2.6
8149,52f0ded7dfe17432,G2,Expect,5,4,5,2.5
8150,52f0ded7dfe17432,G2,Trick,1,4,12,3.25
8151,52f0ded7dfe17432,G2,Zven,5,2,9,7
8152,52f0ded7dfe17432,G2,mithy,0,4,9,2.25
8153,530570051d84c333,FW,Karsa,3,4,7,2.5
8154,530570051d84c333,FW,MMD,1,3,9,3.3333333333
8155,530570051d84c333,FW,Maple,3,2,7,5
8156,530570051d84c333,TSM,Biofrost,0,3,15,5
8157,530570051d84c333,TSM,Hauntzer,3,3,9,4
8158,530570051d84c333,TSM,Svenskeren,2,3,10,4
8159,53076015edd57d51,ROC,Betsy,2,1,10,12
8160,53076015edd57d51,ROC,Memento,3,2,11,7
8161,53076015edd57d51,ROC,Parang,5,1,9,14
8162,53076015edd57d51,ROC,Raise,0,1,15,15
8163,53076015edd57d51,ROC,Steeelback,7,0,6,13
8164,53076015edd57d51,S04,Gilius,2,6,2,0.6666666667
8165,53076015edd57d51,S04,MrRalleZ,1,4,3,1
8166,53076015edd57d51,S04,Steve,2,2,2,2
8167,53113e70afcc3b72,HKE,Gear,0,2,2,1
8168,53113e70afcc3b72,HKE,Gemini,0,3,2,0.6666666667
8169,53113e70afcc3b72,M17,3z,3,1,7,10
8170,53113e70afcc3b72,M17,Dee,5,0,5,10
