,match_id,league,season,year,team_name,red_or_blue_side,result,game_length,top_player,top_champ,jungle_player,jungle_champ,mid_player,mid_champ,adc_player,adc_champ,support_player,support_champ,ban_1,ban_2,ban_3,ban_4,ban_5
4725,a09a1bcc888ff2f7,North_America,Spring_Season,2016,DIG,blue,0,46,BillyBoss,Poppy,Kirei,Nidalee,Shiphtur,Viktor,Apollo,Lucian,KiWiKiD,Braum,'Alistar', 'Gangplank', 'Lulu',,
4724,a09a1bcc888ff2f7,North_America,Spring_Season,2016,TIP,red,1,46,Feng,Graves,Procxin,RekSai,Pirean,Ryze,Mash,Corki,Bard,Gate,'Elise', 'Kalista', 'Fiora',,
4727,a0ac872fb22b58e9,LCK,Summer_Season,2016,CJE,blue,1,46,Shy,Trundle,Haru,Graves,Sky,Taliyah,Kramer,Ashe,MadLife,Bard,'Gangplank', 'Vladimir', 'Karma',,
4726,a0ac872fb22b58e9,LCK,Summer_Season,2016,JAG,red,0,46,TrAce,Irelia,Winged,Elise,Kuzan,Viktor,Pilot,Sivir,Braum,Chei,'Shen', 'TwistedFate', 'Nidalee',,
4729,a0bed0cc30e201a3,LMS,Summer_Season,2015,Mac,blue,0,39,BoBo,Gnar,Fiesta,Gragas,Republic,Vladimir,Dee,Kalista,Dreamer,Thresh,'Fizz', 'Maokai', 'RekSai',,
4728,a0bed0cc30e201a3,LMS,Summer_Season,2015,ahq,red,1,39,Ziv,Hecarim,Mountain,Sejuani,westdoor,Chogath,AN,Urgot,Bard,Albis,'Cassiopeia', 'Lulu', 'Leblanc',,
4731,a0cfb97c0dee47e9,North_America,Summer_Season,2016,P1,blue,1,36,zig,Shen,Inori,Hecarim,Pirean,Azir,Mash,Ashe,Gate,Braum,'Anivia', 'Ryze', 'Vladimir',,
4730,a0cfb97c0dee47e9,North_America,Summer_Season,2016,FOX,red,0,36,kfo,Jax,Hard,RekSai,Froggen,Cassiopeia,Keith,Jhin,Soraka,Big,'Twitch', 'Bard', 'Karma',,
4733,a0d1241637641111,Europe,Summer_Playoffs,2016,FNC,blue,0,35,Kikis,Gnar,Spirit,Graves,Febiven,Lissandra,Rekkles,Lucian,YellOwStaR,Braum,'Ekko', 'Gragas', 'Elise',,
4732,a0d1241637641111,Europe,Summer_Playoffs,2016,H2K,red,1,35,Odoamne,Gangplank,Jankos,Nidalee,Ryu,Vladimir,FORG1VEN,Sivir,Taric,Vander,'Shen', 'RekSai', 'Irelia',,
4734,a0ef2274c968c358,Europe,Summer_Season,2016,G2,blue,1,51,Kikis,Maokai,Trick,Kindred,Perkz,Azir,Zven,Caitlyn,mithy,TahmKench,'Braum', 'Bard', 'RekSai',,
4735,a0ef2274c968c358,Europe,Summer_Season,2016,OG,red,0,51,sOAZ,Fizz,Amazing,Elise,PowerOfEvil,Viktor,FORG1VEN,Lucian,Alistar,Hybrid,'Ryze', 'Nidalee', 'Trundle',,
4736,a0ef4a588ee6fb59,North_America,Spring_Season,2017,IMT,blue,1,40,Flame,Shen,Dardoch,Rengar,Pobelter,Jayce,Cody Sun,Sivir,Olleh,Karma,'Syndra', 'Camille', 'Graves', 'Singed', 'TwistedFate'
4737,a0ef4a588ee6fb59,North_America,Spring_Season,2017,FOX,red,0,40,Looper,Poppy,Akaadian,Khazix,Froggen,Corki,Keith,Jhin,Malzahar,Gate,'Leblanc', 'Varus', 'Ryze', 'Rumble', 'Zyra'
4739,a10ab94c5dd5aa48,LCK,Spring_Season,2017,kt,blue,0,54,Smeb,Gragas,Score,Graves,Pawn,Jayce,Deft,Ashe,Mata,Braum,'Malzahar', 'Karma', 'Camille', 'Ryze', 'Corki'
4738,a10ab94c5dd5aa48,LCK,Spring_Season,2017,SKT,red,1,54,Huni,Rumble,Blank,Rengar,Faker,Zed,Bang,Jhin,TahmKench,Wolf,'Varus', 'Leblanc', 'Maokai', 'Kennen', 'Nautilus'
4741,a10f2c61e4832ab3,CBLOL,Winter_Season,2016,ITZ,blue,1,37,Yang,Irelia,Revolta,RekSai,tockers,Swain,micaO,Sivir,Jockster,Alistar,'Kindred', 'Anivia', 'Twitch',,
4740,a10f2c61e4832ab3,CBLOL,Winter_Season,2016,PNG,red,0,37,Mylon,Trundle,SirT,Gragas,Kami,Azir,TaeYeon,Caitlyn,Braum,Ziriguidun,'Elise', 'Nidalee', 'Bard',,
4743,a127041d1851db79,Europe,Summer_Season,2015,UOL,blue,1,50,Vizicsacsi,Ryze,Kikis,RekSai,PowerOfEvil,Varus,Vardags,Corki,Hylissang,Braum,'Kalista', 'Lulu', 'Gragas',,
4742,a127041d1851db79,Europe,Summer_Season,2015,OG,red,0,50,Soaz,Ekko,Amazing,LeeSin,xPeke,Jayce,Niels,Vayne,Alistar,Mithy,'Morgana', 'Fizz', 'Sivir',,
4745,a12b54a736771b8c,LCK,Summer_Season,2016,AFs,blue,0,36,Lindarang,Maokai,SeongHwan,Elise,Mickey,TwistedFate,Sangyoon,Kalista,SnowFlower,Blitzcrank,'Viktor', 'RekSai', 'Azir',,
4744,a12b54a736771b8c,LCK,Summer_Season,2016,SSG,red,1,36,CuVee,Fiora,Ambition,Graves,Crown,Ekko,Ruler,Ashe,Nami,Wraith,'Kindred', 'Nidalee', 'Ryze',,
4746,a14990ba1e6d06ac,CBLOL,Summer_Season,2017,RED,blue,0,71,Robo,Rumble,Nappon,Khazix,tockers,Zilean,brTT RX,Ezreal,Dioud,Nami,'Renekton', 'Rengar', 'Zed', 'Kennen', 'Syndra'
4747,a14990ba1e6d06ac,CBLOL,Summer_Season,2017,KST,red,1,71,Yang,Gnar,Revolta,Elise,takeshi,Orianna,esA,Ashe,Lulu,Ziriguidun,'Varus', 'Jayce', 'Leblanc', 'AurelionSol', 'Vladimir'
4749,a16a1e94a03c0094,LCK,Regional,2016,kt,blue,1,40,Ssumday,Gnar,Score,Nidalee,Fly,Lissandra,Arrow,Kalista,Hachani,Bard,'Gangplank', 'Jhin', 'Viktor',,
4748,a16a1e94a03c0094,LCK,Regional,2016,SSG,red,0,40,CuVee,Kennen,Ambition,Gragas,Crown,Zilean,Ruler,Sivir,Karma,CoreJJ,'Taliyah', 'Vladimir', 'RekSai',,
4751,a16e9570c9c11357,Europe,Summer_Season,2016,FNC,blue,1,26,Gamsu,Gragas,Spirit,Nidalee,Febiven,Zed,Rekkles,Kalista,Yellowstar,Braum,'Lissandra', 'Maokai', 'Karma',,
4750,a16e9570c9c11357,Europe,Summer_Season,2016,VIT,red,0,26,Cabochard,Trundle,Mightybear,Kindred,Nukeduck,Leblanc,Police,Lucian,Thresh,KaSing,'Ryze', 'Ekko', 'Vladimir',,
4752,a1759ee72a0914a8,LCK,Regional,2016,AFs,blue,1,32,ikssu,Ekko,LirA,Elise,Mickey,Karma,Sangyoon,KogMaw,SnowFlower,TahmKench,'Malzahar', 'Sivir', 'Gangplank',,
4753,a1759ee72a0914a8,LCK,Regional,2016,JAG,red,0,32,TrAce,Rumble,Winged,LeeSin,Kuzan,Lissandra,Pilot,Ashe,Bard,Chei,'Vladimir', 'RekSai', 'Shen',,
4755,a179cb497e32c7dd,Europe,Spring_Playoffs,2015,SK,blue,1,38,fredy122,Shyvana,Svenskeren,LeeSin,Fox,Orianna,FORG1VENGRE,Caitlyn,nRated,Annie,'Cassiopeia', 'Hecarim', 'Morgana',,
4754,a179cb497e32c7dd,Europe,Spring_Playoffs,2015,UOL,red,0,38,Vizicsacsi,Sion,Kikis,Udyr,PowerOfEvil,KogMaw,Vardags,Jinx,Thresh,Hylissang,'Graves', 'Lucian', 'Lulu',,
4757,a18650f72e2aa5df,LCK,Spring_Season,2015,CJE,blue,0,36,Shy,Hecarim,Ambition,Rengar,Coco,Kassadin,Space,Corki,MadLife,Janna,'Rumble', 'Veigar', 'Nunu',,
4756,a18650f72e2aa5df,LCK,Spring_Season,2015,SKT,red,1,36,MaRin,Maokai,Bengi,JarvanIV,Easyhoon,Cassiopeia,Bang,Kalista,Thresh,Wolf,'Leblanc', 'DrMundo', 'RekSai',,
4758,a196e7371aa0a23c,North_America,Spring_Season,2015,DIG,blue,0,40,Gamsu,Gnar,Crumbzz,JarvanIV,Shiphtur,Azir,CoreJJ,KogMaw,KiWiKiD,Nami,'Kalista', 'Lissandra', 'Annie',,
4759,a196e7371aa0a23c,North_America,Spring_Season,2015,WFX,red,1,40,Avalon,Maokai,Helios,LeeSin,Pobelter,Zed,Altec,Sivir,Janna,Gleeb,'RekSai', 'Kassadin', 'Corki',,
4761,a19ca47965f53588,Season_World_Championship,International,2014,LMQ,blue,1,34,ackerman,Rumble,NoName,JarvanIV,XiaoWeiXiao,Syndra,Vasilii,Twitch,Mor,Thresh,'LeeSin', 'Irelia', 'Ryze',,
4760,a19ca47965f53588,Season_World_Championship,International,2014,OMG,red,0,34,Gogoing,Maokai,Loveling,Elise,cool,Yasuo,san,Tristana,Nami,DaDa777,'Zilean', 'Alistar', 'Khazix',,
4763,a1dbe92b90c414ba,CBLOL,Winter_Season,2016,PNG,blue,1,40,Mylon,Irelia,SirT,Kindred,Kami,Anivia,TaeYeon,Ashe,Ziriguidun,Braum,'Taric', 'Jhin', 'Ryze',,
4762,a1dbe92b90c414ba,CBLOL,Winter_Season,2016,VFK,red,0,40,Robo,Trundle,Nappon,Elise,takeshi,Viktor,esA,Ezreal,Zyra,Baiano,'Vladimir', 'RekSai', 'Swain',,
4764,a212603d42a1a39c,LMS,Regional,2015,HKE,blue,0,32,May,Shen,Dinter,Evelynn,Toyz,Viktor,GodKwai,Sivir,Olleh,Morgana,'Nidalee', 'Ahri', 'LeeSin',,
4765,a212603d42a1a39c,LMS,Regional,2015,FW,red,1,32,Steak,Maokai,Karsa,Elise,Maple,Zed,NL,Varus,Alistar,SwordArT,'Rumble', 'RekSai', 'Kalista',,
4767,a2126b50b67efa95,North_America,Spring_Playoffs,2015,GV,blue,1,43,Hauntzer,Rumble,Saintvicious,RekSai,Keane,Fizz,Cop,Lucian,Bunny FuFuu,Janna,'TwistedFate', 'Yasuo', 'LeeSin',,
4766,a2126b50b67efa95,North_America,Spring_Playoffs,2015,TIP,red,0,43,Impact,Morgana,Rush,Vi,XiaoWeiXiao,Vladimir,Apollo,Sivir,Leona,Adrian,'Nunu', 'Sejuani', 'Urgot',,
4769,a215ec943ba15ed4,LMS,Summer_Season,2016,M17,blue,1,38,BoBo,Jax,Taizan,Gragas,Apex,Zilean,Dee,Jhin,Dreamer,Karma,'Vladimir', 'Shen', 'Trundle',,
4768,a215ec943ba15ed4,LMS,Summer_Season,2016,TM,red,0,38,Rins,Irelia,K,RekSai,Zor,Leblanc,Breeze,Ezreal,Braum,Rain,'Sivir', 'Swain', 'Ryze',,
4770,a23ccbe7928a63a3,Europe,Spring_Season,2015,CW,blue,0,41,YoungBuck,Maokai,Airwaks,Nunu,Soren,Ahri,Freeze,Graves,Unlimited,Annie,'Leblanc', 'Jax', 'TwistedFate',,
4771,a23ccbe7928a63a3,Europe,Spring_Season,2015,GIA,red,1,41,Werlyb,Hecarim,Fr3deric,Sejuani,PePiiNeRO,Diana,Adryh,Sivir,Leona,Rydle,'Kalista', 'Lulu', 'Cassiopeia',,
4773,a2839750ba44bb3b,Europe,Spring_Season,2016,H2K,blue,1,29,Odoamne,Rammus,Jankos,Gragas,Ryu,Corki,FORG1VENGRE,Sivir,Vander,Janna,'Lulu', 'Alistar', 'Jhin',,
4772,a2839750ba44bb3b,Europe,Spring_Season,2016,ROC,red,0,29,fredy122,Nautilus,Airwaks,Elise,Betsy,Quinn,Tabzz,Kalista,Braum,Noxiak,'Nidalee', 'Lucian', 'Thresh',,
4775,a2886f414775b683,North_America,Spring_Playoffs,2017,FLY,blue,0,26,Balls,Rumble,Moon,Khazix,Hai,Orianna,Altec,Ezreal,LemonNation,Lulu,'Shen', 'Camille', 'Kennen', 'Zyra', 'Vladimir'
4774,a2886f414775b683,North_America,Spring_Playoffs,2017,CLG,red,1,26,Darshan,Fizz,Xmithie,Rengar,Huhi,AurelionSol,Stixxay,Ashe,Nami,aphromoo,'Malzahar', 'Graves', 'Nautilus', 'Talon', 'Zed'
4776,a2932a243a0fabfc,LCK,Spring_Playoffs,2017,kt,blue,1,26,Smeb,Rumble,Score,Rengar,Pawn,Leblanc,Deft,Caitlyn,Mata,Malzahar,'Ezreal', 'Varus', 'Zyra', 'Syndra', 'Camille'
4777,a2932a243a0fabfc,LCK,Spring_Playoffs,2017,SSG,red,0,26,CuVee,Kennen,Haru,LeeSin,Crown,Taliyah,Ruler,Lucian,Lulu,CoreJJ,'Elise', 'Ashe', 'Graves', 'Renekton', 'Shen'
4778,a29933b331c3e758,Europe,Summer_Season,2015,CW,blue,0,48,YoungBuck,Rumble,Airwaks,Ekko,Soren,KogMaw,Freeze,Lucian,Unlimited,Alistar,'Leblanc', 'Hecarim', 'Fizz',,
4779,a29933b331c3e758,Europe,Summer_Season,2015,GMB,red,1,48,Cabochard,Gragas,Diamondprox,RekSai,Betsy,Azir,FORG1VEN,Corki,Nautilus,GoSu Pepper,'Maokai', 'Morgana', 'Ryze',,
4781,a29b8ce5ded58752,North_America,Regional,2016,TL,blue,0,36,Lourlo,Ekko,Arcsecond,RekSai,Fenix,Kassadin,Jynthe,Sivir,Matt,Bard,'Karma', 'Kennen', 'Gangplank',,
4780,a29b8ce5ded58752,North_America,Regional,2016,NV,red,1,36,Seraph,Irelia,Procxin,Gragas,Ninja,Vladimir,LOD,Lucian,Braum,Hakuho,'TahmKench', 'Shen', 'Gnar',,
4782,a29c7417f8d7532f,North_America,Spring_Season,2017,DIG,blue,0,25,Ssumday,Nautilus,Chaser,Khazix,Keane,Ryze,LOD,Jhin,Xpecial,Karma,'Jayce', 'TwistedFate', 'Leblanc', 'RekSai', 'Graves'
4783,a29c7417f8d7532f,North_America,Spring_Season,2017,FOX,red,1,25,Looper,Maokai,Akaadian,LeeSin,Froggen,Anivia,Keith,Ashe,Zyra,Gate,'Camille', 'Rengar', 'Varus', 'Malzahar', 'Fiora'
4784,a29eca8f93c9d7e4,North_America,Spring_Playoffs,2016,TL,blue,1,25,Lourlo,Ekko,Dardoch,RekSai,Fenix,Karma,Piglet,Lucian,Matt,Bard,'Soraka', 'Graves', 'Gangplank',,
4785,a29eca8f93c9d7e4,North_America,Spring_Playoffs,2016,CLG,red,0,25,Darshan,Maokai,Xmithie,Kindred,Huhi,Ryze,Stixxay,Tristana,Braum,aphromoo,'Azir', 'Gragas', 'Nidalee',,
4786,a2c619fe40d57047,Season_World_Championship,International,2015,AHQ,blue,0,28,Ziv,Darius,Mountain,Elise,Westdoor,TwistedFate,AN,Tristana,Albis,Thresh,'Azir', 'Lulu', 'RekSai',,
4787,a2c619fe40d57047,Season_World_Championship,International,2015,SKT,red,1,28,MaRin,Renekton,Bengi,Gragas,Faker,Ryze,Bang,Kalista,TahmKench,Wolf,'Mordekaiser', 'Gangplank', 'Jinx',,
4789,a2eababfd450c31b,LCK,Summer_Season,2016,CJE,blue,0,36,Untara,Shen,Haru,Gragas,Bdd,Ryze,Kramer,Twitch,MadLife,Soraka,'Trundle', 'Ekko', 'Varus',,
4788,a2eababfd450c31b,LCK,Summer_Season,2016,SKT,red,1,36,Duke,Maokai,Bengi,RekSai,Faker,Azir,Bang,Ezreal,Bard,Wolf,'Nidalee', 'Kindred', 'Thresh',,
4790,a2f81fdba698461f,LCK,Spring_Season,2015,IM,blue,0,40,Lil4c,Rumble,Wisdom,LeeSin,Frozen,Syndra,SONSTAR,Corki,TusiN,Thresh,'Kassadin', 'JarvanIV', 'Janna',,
4791,a2f81fdba698461f,LCK,Spring_Season,2015,GET,red,1,40,Smeb,Gnar,Lee,Pantheon,Kuro,Lissandra,PraY,KogMaw,Nami,GorillA,'Rengar', 'Leblanc', 'Elise',,
4793,a2fc286696a7ea47,Europe,Spring_Season,2015,GIA,blue,0,38,Werlyb,Jax,Fr3deric,RekSai,PePiiNeRO,Lulu,Adryh,Jinx,Rydle,Morgana,'Zed', 'Graves', 'Lucian',,
4792,a2fc286696a7ea47,Europe,Spring_Season,2015,SK,red,1,38,fredy122,Maokai,Svenskeren,LeeSin,Fox,Leblanc,FORG1VENGRE,Tristana,Nami,nRated,'Cassiopeia', 'KogMaw', 'Nidalee',,
4794,a3385e2fa8f16058,Season_World_Championship,International,2016,ROX,blue,1,44,Smeb,Kennen,Peanut,Nocturne,Kuro,Malzahar,PraY,Ezreal,GorillA,Soraka,'Vladimir', 'RekSai', 'Sivir',,
4795,a3385e2fa8f16058,Season_World_Championship,International,2016,G2,red,0,44,Expect,Gnar,Trick,Olaf,Perkz,Karma,Zven,Jhin,Nami,mithy,'Nidalee', 'Elise', 'Syndra',,
4796,a3428b044cc050c9,Europe,Summer_Season,2016,H2K,blue,1,25,Odoamne,Malzahar,Jankos,Hecarim,Ryu,Leblanc,FORG1VEN,Tristana,Vander,Braum,'Syndra', 'Bard', 'Cassiopeia',,
4797,a3428b044cc050c9,Europe,Summer_Season,2016,OG,red,0,25,sOAZ,Gnar,Amazing,RekSai,PowerOfEvil,Varus,xPeke,KogMaw,TahmKench,Hybrid,'Shen', 'Karma', 'Lucian',,
4799,a34458b0a6d25892,LCK,Summer_Season,2016,kt,blue,1,52,Ssumday,Swain,Score,Kindred,Fly,Viktor,Arrow,Sivir,Hachani,Bard,'Lucian', 'Trundle', 'Ryze',,
4798,a34458b0a6d25892,LCK,Summer_Season,2016,MVP,red,0,52,ADD,Maokai,Beyond,Elise,Ian,Azir,MaHa,Caitlyn,Karma,Max,'Nidalee', 'Taric', 'Ekko',,
4801,a3458d68f2a0c2b6,North_America,Spring_Season,2017,FOX,blue,0,59,Looper,Shen,Akaadian,Nidalee,Froggen,Anivia,Keith,Varus,Gate,TahmKench,'Jhin', 'Olaf', 'Ryze', 'Fiora', 'Karma'
4800,a3458d68f2a0c2b6,North_America,Spring_Season,2017,TL,red,1,59,Lourlo,Maokai,Reignover,Khazix,Goldenglue,Corki,Piglet,Ashe,Zyra,Matt,'Camille', 'Rengar', 'Leblanc', 'TwistedFate', 'Jayce'
4802,a35851a050ba3ae0,LCK,Spring_Season,2015,kt,blue,1,35,Ssumday,Maokai,Score,Sejuani,Nagne,Lissandra,Arrow,Sivir,Fixer,Thresh,'Urgot', 'Cassiopeia', 'Chogath',,
4803,a35851a050ba3ae0,LCK,Spring_Season,2015,IM,red,0,35,Lil4c,Lulu,Ares,Nunu,Frozen,Ezreal,SONSTAR,KogMaw,Janna,TusiN,'Kalista', 'Leblanc', 'RekSai',,
4805,a36c8ab58f36e52a,North_America,Summer_Playoffs,2015,TL,blue,0,54,Quas,Gnar,IWDominate,Elise,FeniX,Lulu,Piglet,KogMaw,Xpecial,Thresh,'Olaf', 'Alistar', 'Rumble',,
4804,a36c8ab58f36e52a,North_America,Summer_Playoffs,2015,TSM,red,1,54,Dyrus,Maokai,Santorin,Ekko,Bjergsen,Azir,WildTurtle,Jinx,Braum,Lustboy,'Kalista', 'Nidalee', 'Janna',,
4806,a372c2157ee1416f,LMS,Spring_Season,2017,M17,blue,1,34,3z,Rumble,Taizan,Khazix,Apex,Zed,Dee,Jhin,Dreamer,Nautilus,'Leblanc', 'Ryze', 'Syndra', 'Orianna', 'Malzahar'
4807,a372c2157ee1416f,LMS,Spring_Season,2017,JT,red,0,34,Morning,Camille,Breaker,LeeSin,FoFo,Ekko,BEBE,Ashe,Karma,Jay,'Rengar', 'Graves', 'Varus', 'Zilean', 'Cassiopeia'
4808,a37ca1f8b48423b1,North_America,Spring_Season,2017,C9,blue,1,43,Impact,Rumble,Contractz,Khazix,Jensen,Zed,Sneaky,Jhin,Smoothie,Thresh,'Malzahar', 'Camille', 'Lulu', 'Nautilus', 'Cassiopeia'
4809,a37ca1f8b48423b1,North_America,Spring_Season,2017,NV,red,0,43,Seraph,Renekton,LirA,Elise,Ninja,Jayce,Apollo,Ziggs,Karma,Hakuho,'Rengar', 'Gragas', 'Graves', 'Talon', 'Ahri'
4810,a37f861d119b11a3,LCK,Summer_Playoffs,2016,kt,blue,1,34,Ssumday,Gnar,Score,RekSai,Fly,Ekko,Arrow,Jhin,Hachani,Bard,'Malzahar', 'Vladimir', 'Taric',,
4811,a37f861d119b11a3,LCK,Summer_Playoffs,2016,SKT,red,0,34,Duke,Gangplank,Blank,Gragas,Faker,Kassadin,Bang,Sivir,TahmKench,Wolf,'Shen', 'Taliyah', 'Karma',,
4813,a382df4059846295,North_America,Summer_Season,2016,IMT,blue,1,24,Huni,Hecarim,Reignover,Elise,Pobelter,Azir,WildTurtle,Sivir,Adrian,Soraka,'Irelia', 'Karma', 'Ryze',,
4812,a382df4059846295,North_America,Summer_Season,2016,TL,red,0,24,Lourlo,Trundle,Dardoch,Nidalee,Fenix,Leblanc,Fabbbyyy,Ashe,Braum,Matt,'Lissandra', 'RekSai', 'Vladimir',,
4815,a384641759a15cf6,North_America,Summer_Season,2015,NME,blue,0,39,Flaresz,Irelia,Trashy,Gragas,Innox,Ahri,otter,KogMaw,Bodydrop,Janna,'Nidalee', 'Sivir', 'JarvanIV',,
4814,a384641759a15cf6,North_America,Summer_Season,2015,GV,red,1,39,Hauntzer,Maokai,Move,RekSai,Keane,Azir,Altec,Tristana,Braum,Bunny FuFuu,'Ryze', 'Kalista', 'Shen',,
4817,a3984eaf02d16289,Mid-Season_Invitational,International,2017,TSM,blue,0,51,Hauntzer,Rumble,Svenskeren,Ivern,Bjergsen,Jayce,WildTurtle,Varus,Biofrost,Zyra,'Leblanc', 'Fizz', 'TahmKench', 'Fiora', 'Syndra'
